ax0_trace-ax0-line-0_x,ax0_trace-ax0-line-0_y,ax0_trace-ax0-line-1_x,ax0_trace-ax0-line-1_y,ax0_trace-ax0-line-2_x,ax0_trace-ax0-line-2_y,ax0_trace-ax0-line-3_x,ax0_trace-ax0-line-3_y,ax0_trace-ax0-line-4_x,ax0_trace-ax0-line-4_y
2.8995208961012584,2.6991150947267255,2.8995208961012584,1.8172805752104297,2.8995208961012584,1.0770889035148687,2.8995208961012584,0.5082048979630182,2.8995208961012584,0.0004134231310988115
2.936409390718167,2.679624581983653,2.936409390718167,1.797735696281204,2.936409390718167,1.0670462236673506,2.936409390718167,0.5064669808407317,2.936409390718167,0.0002718976770024426
2.9732978853350756,2.6607915845408847,2.9732978853350756,1.7781463399362902,2.9732978853350756,1.0581101094404848,2.9732978853350756,0.5053301426474955,2.9732978853350756,0.0001753621390717902
3.010186379951984,2.6422463542603536,3.010186379951984,1.7586262407217537,3.010186379951984,1.050301949167529,3.010186379951984,0.5047074034588216,3.010186379951984,0.0001109031482338467
3.0470748745688927,2.6236241842890844,3.0470748745688927,1.7393657098128883,3.0470748745688927,1.0436180070419907,3.0470748745688927,0.5045244519431842,3.0470748745688927,6.876893343843165e-05
3.0839633691858013,2.6045906754433705,3.0839633691858013,1.720610043934746,3.0839633691858013,1.038027468482697,3.0839633691858013,0.5047186776879544,3.0839633691858013,4.180688447393867e-05
3.12085186380271,2.584863135346429,3.12085186380271,1.7026316951953653,3.12085186380271,1.0334720152323547,3.12085186380271,0.5052367876591866,3.12085186380271,2.4916139326849164e-05
3.1577403584196193,2.564226709407764,3.1577403584196193,1.6856995637394332,3.1577403584196193,1.0298671523545362,3.1577403584196193,0.5060315495099226,3.1577403584196193,1.455675787708991e-05
3.194628853036528,2.542544522524802,3.194628853036528,1.6700490747865944,3.194628853036528,1.027105335266295,3.194628853036528,0.5070582235303209,3.194628853036528,8.336349361921906e-06
3.2315173476534365,2.5197617830160226,3.2315173476534365,1.6558565167743668,3.2315173476534365,1.0250607640881837,3.2315173476534365,0.5082712206949705,3.2315173476534365,4.6794349335634125e-06
3.268405842270345,2.495904364357942,3.268405842270345,1.6432204894226465,3.268405842270345,1.023595542745734,3.268405842270345,0.509621460362485,3.268405842270345,2.5745323616570117e-06
3.3052943368872536,2.471072765992912,3.3052943368872536,1.632152341706643,3.3052943368872536,1.0225667570832524,3.3052943368872536,0.5110548002287585,3.3052943368872536,1.388269971353404e-06
3.342182831504162,2.445432533686215,3.342182831504162,1.6225763146123426,3.342182831504162,1.0218339233291267,3.342182831504162,0.5125117766565027,3.342182831504162,7.336773849432408e-07
3.3790713261210708,2.4192022084548084,3.3790713261210708,1.6143389061263413,3.3790713261210708,1.0212662067399907,3.3790713261210708,0.5139287326600813,3.3790713261210708,3.79995597619237e-07
3.41595982073798,2.3926397244685784,3.41595982073798,1.6072259051341165,3.41595982073798,1.0207488178278155,3.41595982073798,0.5152402361885411,3.41595982073798,1.9287780903451269e-07
3.452848315354889,2.366027967564931,3.452848315354889,1.6009847288113255,3.452848315354889,1.0201880627969246,3.452848315354889,0.5163825210286237,3.452848315354889,9.594128825336542e-08
3.4897368099717974,2.3396600179267257,3.4897368099717974,1.5953492333024495,3.4897368099717974,1.0195146514623443,3.4897368099717974,0.5172975384144356,3.4897368099717974,4.676693086269347e-08
3.526625304588706,2.3138244965064905,3.526625304588706,1.5900640859066475,3.526625304588706,1.0186850380506578,3.526625304588706,0.5179371111089729,3.526625304588706,2.2339513818778966e-08
3.5635137992056145,2.2887914438384462,3.5635137992056145,1.5849060705974563,3.5635137992056145,1.0176807687060332,3.5635137992056145,0.5182666506667832,3.5635137992056145,1.045688858823272e-08
3.600402293822523,2.264799268047139,3.600402293822523,1.5797002818643455,3.600402293822523,1.016506009911275,3.600402293822523,0.51826794137329,3.600402293822523,4.796432842717026e-09
3.6372907884394325,2.2420434530325504,3.6372907884394325,1.574329943949328,3.6372907884394325,1.0151836085098616,3.6372907884394325,0.5179406079160036,3.6372907884394325,2.1558339821434896e-09
3.674179283056341,2.220667840888501,3.674179283056341,1.5687394545860864,3.674179283056341,1.0137501635001145,3.674179283056341,0.5173020529210504,3.674179283056341,9.494845473858259e-10
3.7110677776732497,2.2007593163971766,3.7110677776732497,1.5629310751218184,3.7110677776732497,1.0122506561168365,3.7110677776732497,0.51638584976592,3.7110677776732497,4.097616366398879e-10
3.7479562722901583,2.1823465708246372,3.7479562722901583,1.5569563697971167,3.7479562722901583,1.010733181625692,3.7479562722901583,0.5152387746087235,3.7479562722901583,1.7327710362785344e-10
3.784844766907067,2.1654032936304644,3.784844766907067,1.5509039630724322,3.784844766907067,1.009244258302923,3.784844766907067,0.5139168285719887,3.784844766907067,7.179822359650637e-11
3.8217332615239754,2.149855669264249,3.8217332615239754,1.5448853996624645,3.8217332615239754,1.0078250705461518,3.8217332615239754,0.5124807116913378,3.8217332615239754,2.915045998062549e-11
3.858621756140884,2.1355935196928084,3.858621756140884,1.5390208604879008,3.858621756140884,1.0065088549608612,3.858621756140884,0.5109912503083548,3.858621756140884,1.1596668596904912e-11
3.8955102507577934,2.122483934097524,3.8955102507577934,1.5334262461469397,3.8955102507577934,1.0053194841737287,3.8955102507577934,0.50950524751995,3.8955102507577934,4.520374944326621e-12
3.932398745374702,2.1103858677313965,3.932398745374702,1.5282027492683088,3.932398745374702,1.0042711649068687,3.932398745374702,0.5080721328306689,3.932398745374702,1.7265000756578332e-12
3.9692872399916106,2.0991640499539805,3.9692872399916106,1.5234295719319237,3.9692872399916106,1.0033690611187585,3.9692872399916106,0.5067316523738196,3.9692872399916106,6.461115260337607e-13
4.006175734608519,2.0887006516041864,4.006175734608519,1.519159977404689,4.006175734608519,1.0026105890027783,4.006175734608519,0.5055126898529385,4.006175734608519,2.3691642366841826e-13
4.043064229225427,2.078903508024842,4.043064229225427,1.5154204584483784,4.043064229225427,1.0019871097101452,4.043064229225427,0.5044331653387522,4.043064229225427,8.511927167940983e-14
4.079952723842336,2.0697102138182033,4.079952723842336,1.5122125001493347,4.079952723842336,1.0014857624282059,4.079952723842336,0.5035008442133037,4.079952723842336,2.996429926724219e-14
4.1168412184592444,2.061088004821908,4.1168412184592444,1.5095162340798718,4.1168412184592444,1.0010912248497186,4.1168412184592444,0.502714814286909,4.1168412184592444,1.0335285101786066e-14
4.153729713076155,2.053029917182001,4.153729713076155,1.5072952217516395,4.153729713076155,1.0007872480061897,4.153729713076155,0.502067359244184,4.153729713076155,3.4928639203199405e-15
4.190618207693063,2.045548169121512,4.190618207693063,1.5055016507407315,4.190618207693063,1.0005578761782177,4.190618207693063,0.5015459671363107,4.190618207693063,1.156593200386629e-15
4.227506702309972,2.038665983078169,4.227506702309972,1.5040813476047994,4.227506702309972,1.0003883206257171,4.227506702309972,0.5011352540172048,4.227506702309972,3.7524799472347955e-16
4.2643951969268805,2.0324091280373997,4.2643951969268805,1.5029781746461024,4.2643951969268805,1.0002655019238615,4.2643951969268805,0.5008186425606151,4.2643951969268805,1.1928724850729401e-16
4.301283691543789,2.026798327620603,4.301283691543789,1.5021375513796913,4.301283691543789,1.0001783068980925,4.301283691543789,0.5005797010326607,4.301283691543789,3.7154102231642516e-17
4.338172186160698,2.0218433949855292,4.338172186160698,1.5015090010641388,4.338172186160698,1.0001176226417694,4.338172186160698,0.5004031088293959,4.338172186160698,1.1338508497466753e-17
4.375060680777606,2.017539586950067,4.375060680777606,1.501047751108389,4.375060680777606,1.0000762141028876,4.375060680777606,0.5002752637547813,4.375060680777606,3.390321386002917e-18
4.411949175394515,2.0138662879740967,4.411949175394515,1.500715505640208,4.411949175394515,1.0000485066060703,4.411949175394515,0.5001845798253729,4.411949175394515,9.932556187986025e-19
4.448837670011423,2.0107878018697813,4.448837670011423,1.5004805586867584,4.448837670011423,1.0000303240505994,4.448837670011423,0.5001215424297589,4.448837670011423,2.851122746310114e-19
4.485726164628332,2.0082557887357315,4.485726164628332,1.500317432483012,4.485726164628332,1.0000186206164672,4.485726164628332,0.5000785923146647,4.485726164628332,8.018720518528188e-20
4.5226146592452405,2.006212756636612,4.5226146592452405,1.5002062157345235,4.5226146592452405,1.0000112310724403,4.5226146592452405,0.5000499046170476,4.5226146592452405,2.209673560606157e-20
4.559503153862149,2.0045959993565186,4.559503153862149,1.5001317505097955,4.559503153862149,1.0000066537824543,4.559503153862149,0.500031117869645,4.559503153862149,5.966019752312741e-21
4.596391648479058,2.0033414428296505,4.596391648479058,1.5000827823898173,4.596391648479058,1.000003872006375,4.596391648479058,0.5000190540574023,4.596391648479058,1.5782451495919248e-21
4.633280143095967,2.002386992914913,4.633280143095967,1.5000511533700571,4.633280143095967,1.0000022132147486,4.633280143095967,0.5000114570699196,4.633280143095967,4.0906956207065487e-22
