ax_00_kde_kde_x,ax_00_kde_kde_density,ax_00_kde_kde_n
3.931640525629985,0.0009552391847567229,800
3.94252505956883,0.0009621352237738454,800
3.953409593507675,0.0009690207134788354,800
3.964294127446521,0.0009758942756972292,800
3.975178661385366,0.000982754530246696,800
3.986063195324211,0.000989600095062092,800
3.996947729263057,0.0009964295863244099,800
4.007832263201902,0.0010032416185937535,800
4.018716797140748,0.0010100348049465022,800
4.029601331079592,0.001016807757116763,800
4.040485865018438,0.0010235590856422878,800
4.051370398957284,0.0010302874000149365,800
4.062254932896128,0.001036991308835842,800
4.073139466834974,0.001043669419975384,800
4.0840240007738196,0.0010503203407380725,800
4.094908534712664,0.0010569426780324665,800
4.10579306865151,0.0010635350385462252,800
4.1166776025903555,0.0010700960289263726,800
4.1275621365292,0.0010766242559649018,800
4.138446670468046,0.0010831183267897865,800
4.1493312044068915,0.0010895768490614772,800
4.160215738345736,0.001095998431174989,800
4.171100272284582,0.0011023816824676305,800
4.1819848062234275,0.0011087252134324445,800
4.192869340162272,0.0011150276359374568,800
4.203753874101118,0.0011212875634507556,800
4.2146384080399635,0.0011275036112714826,800
4.225522941978808,0.001133674396766779,800
4.2364074759176535,0.0011397985396147336,800
4.2472920098564995,0.0011458746620533846,800
4.258176543795344,0.0011519013891358046,800
4.2690610777341895,0.001157877348991307,800
4.279945611673035,0.0011638011730927954,800
4.29083014561188,0.0011696714965303025,800
4.3017146795507255,0.0011754869582907184,800
4.312599213489571,0.001181246201543715,800
4.323483747428416,0.00118694787393392,800
4.3343682813672615,0.001192590627879304,800
4.345252815306106,0.001198173120875786,800
4.3561373492449516,0.0012036940158080959,800
4.3670218831837975,0.0012091519812668203,800
4.377906417122642,0.0012145456918716685,800
4.3887909510614875,0.001219873828600921,800
4.3996754850003335,0.0012251350791270298,800
4.410560018939178,0.0012303281381583512,800
4.4214445528780235,0.0012354517077869621,800
4.432329086816869,0.0012405044978425317,800
4.443213620755714,0.0012454852262521754,800
4.4540981546945595,0.0012503926194062781,800
4.464982688633405,0.001255225412530174,800
4.47586722257225,0.001259982350061635,800
4.4867517565110955,0.0012646621860341286,800
4.497636290449941,0.0012692636844656735,800
4.5085208243887855,0.0012737856197532994,800
4.5194053583276315,0.001278226777072948,800
4.530289892266477,0.0012825859527847234,800
4.5411744262053215,0.0012868619548433863,800
4.552058960144167,0.0012910536032139607,800
4.562943494083013,0.0012951597302923099,800
4.5738280280218575,0.001299179181330554,800
4.584712561960703,0.0013031108148671778,800
4.595597095899549,0.0013069535031616395,800
4.6064816298383935,0.001310706132633351,800
4.617366163777239,0.001314367604304802,800
4.628250697716085,0.0013179368342486838,800
4.6391352316549295,0.001321412754038753,800
4.650019765593775,0.0013247943112042768,800
4.6609042995326195,0.001328080469687787,800
4.6717888334714655,0.0013312702103059472,800
4.682673367410311,0.0013343625312132385,800
4.6935579013491555,0.001337356448368251,800
4.704442435288001,0.00134025099600228,800
4.715326969226847,0.0013430452270899332,800
4.7262115031656915,0.0013457382138214954,800
4.737096037104537,0.0013483290480766946,800
4.747980571043383,0.00135081684189958,800
4.758865104982229,0.0013532007279741642,800
4.769749638921073,0.0013554798601004908,800
4.780634172859919,0.0013576534136707727,800
4.791518706798765,0.0013597205861452203,800
4.802403240737609,0.0013616805975271871,800
4.813287774676455,0.001363532690837248,800
4.824172308615301,0.0013652761325857775,800
4.835056842554145,0.001366910213243649,800
4.845941376492991,0.0013684342477105866,800
4.856825910431837,0.0013698475757807664,800
4.867710444370681,0.001371149562605192,800
4.878594978309527,0.0013723395991503985,800
4.889479512248371,0.0013734171026530098,800
4.900364046187217,0.001374381517069654,800
4.911248580126063,0.0013752323135217861,800
4.922133114064907,0.00137596899073488,800
4.933017648003753,0.0013765910754714875,800
4.943902181942599,0.001377098122957683,800
4.954786715881443,0.0013774897173023345,800
4.965671249820289,0.001377765471908692,800
4.976555783759135,0.0013779250298777514,800
4.987440317697979,0.0013779680644028613,800
4.998324851636825,0.001377894279155017,800
5.009209385575671,0.001377703408658317,800
5.020093919514515,0.0013773952186549962,800
5.030978453453361,0.0013769695064595152,800
5.041862987392207,0.0013764261013011383,800
5.052747521331051,0.0013757648646544338,800
5.063632055269897,0.0013749856905571776,800
5.074516589208743,0.0013740885059150465,800
5.085401123147587,0.001373073270792627,800
5.096285657086433,0.0013719399786901228,800
5.107170191025279,0.0013706886568052622,800
5.118054724964123,0.001369319366279842,800
5.128939258902969,0.0013678322024303921,800
5.139823792841815,0.0013662272949624247,800
5.150708326780659,0.0013645048081677596,800
5.161592860719505,0.0013626649411044112,800
5.172477394658351,0.0013607079277585447,800
5.183361928597195,0.001358634037188016,800
5.194246462536041,0.0013564435736470133,800
5.205130996474885,0.0013541368766913611,800
5.216015530413731,0.0013517143212640136,800
5.226900064352577,0.0013491763177603355,800
5.237784598291421,0.001346523312072737,800
5.248669132230267,0.0013437557856142658,800
5.259553666169113,0.0013408742553208128,800
5.270438200107957,0.0013378792736315223,800
5.281322734046803,0.001334771428447109,800
5.292207267985649,0.001331551343065759,800
5.303091801924493,0.0013282196760963086,800
5.313976335863339,0.001324777121348443,800
5.324860869802185,0.0013212244076996685,800
5.335745403741029,0.0013175622989388372,800
5.346629937679875,0.0013137915935860166,800
5.357514471618721,0.001309913124688567,800
5.368399005557565,0.0013059277595932565,800
5.379283539496411,0.0013018363996943065,800
5.390168073435257,0.0012976399801572956,800
5.401052607374101,0.0012933394696188645,800
5.411937141312947,0.0012889358698621766,800
5.422821675251793,0.0012844302154681694,800
5.433706209190637,0.0012798235734426135,800
5.444590743129483,0.0012751170428190414,800
5.455475277068329,0.0012703117542376711,800
5.466359811007173,0.0012654088695004154,800
5.477244344946019,0.0012604095811021786,800
5.488128878884865,0.0012553151117386003,800
5.499013412823709,0.0012501267137905033,800
5.509897946762555,0.0012448456687852699,800
5.520782480701399,0.0012394732868354704,800
5.531667014640245,0.001234010906055051,800
5.542551548579091,0.0012284598919534207,800
5.553436082517935,0.0012228216368078695,800
5.564320616456781,0.0012170975590146656,800
5.575205150395627,0.001211289102419365,800
5.586089684334471,0.001205397735626742,800
5.596974218273317,0.001199424951290885,800
5.607858752212163,0.0011933722653859975,800
5.618743286151007,0.0011872412164584784,800
5.629627820089853,0.0011810333648608448,800
5.640512354028699,0.0011747502919681838,800
5.651396887967543,0.0011683935993777278,800
5.662281421906389,0.0011619649080922788,800
5.673165955845235,0.001155465857688154,800
5.684050489784079,0.0011488981054684224,800
5.694935023722925,0.0011422633256021246,800
5.705819557661771,0.0011355632082503335,800
5.716704091600615,0.0011287994586797914,800
5.727588625539461,0.001121973796364955,800
5.738473159478307,0.001115087954079319,800
5.749357693417151,0.0011081436769768416,800
5.760242227355997,0.001101142721664341,800
5.771126761294843,0.0010940868552657993,800
5.782011295233687,0.001086977854479411,800
5.792895829172533,0.0010798175046283429,800
5.803780363111379,0.0010726075987061276,800
5.814664897050223,0.001065349936417583,800
5.825549430989069,0.0010580463232162714,800
5.836433964927913,0.0010506985693394004,800
5.847318498866759,0.00104330848884115,800
5.858203032805605,0.001035877898625373,800
5.869087566744449,0.0010284086174786537,800
5.879972100683295,0.0010209024651046715,800
5.890856634622141,0.0010133612611608566,800
5.901741168560985,0.0010057868242982803,800
5.912625702499831,0.0009981809712057512,800
5.923510236438677,0.000990545515659094,800
5.934394770377521,0.000982882267576508,800
5.945279304316367,0.0009751930320809999,800
5.956163838255213,0.0009674796085707979,800
5.967048372194057,0.0009597437897986645,800
5.977932906132903,0.0009519873609610215,800
5.988817440071749,0.0009442120987977814,800
5.999701974010593,0.0009364197707037688,800
6.010586507949439,0.0009286121338525661,800
6.021471041888285,0.0009207909343336766,800
6.032355575827129,0.0009129579063037691,800
6.043240109765975,0.0009051147711528523,800
6.054124643704821,0.000897263236686141,800
6.065009177643665,0.0008894049963223634,800
6.075893711582511,0.0008815417283092553,800
6.086778245521357,0.0008736750949569519,800
6.097662779460201,0.0008658067418899406,800
6.108547313399047,0.000857938297318231,800
6.119431847337893,0.0008500713713283767,800
6.130316381276737,0.000842207555194941,800
6.141200915215583,0.000834348420712957,800
6.152085449154429,0.000826495519551925,800
6.162969983093273,0.0008186503826318525,800
6.173854517032119,0.0008108145195217899,800
6.184739050970963,0.0008029894178613202,800
6.195623584909809,0.0007951765428053691,800
6.206508118848655,0.0007873773364927441,800
6.217392652787499,0.0007795932175387071,800
6.228277186726345,0.000771825580551875,800
6.239161720665191,0.0007640757956757495,800
6.250046254604035,0.00075634520815505,800
6.260930788542881,0.0007486351379270868,800
6.271815322481727,0.0007409468792383057,800
6.282699856420571,0.0007332817002861435,800
6.293584390359417,0.0007256408428862564,800
6.304468924298263,0.0007180255221652076,800
6.315353458237107,0.0007104369262786009,800
6.326237992175953,0.0007028762161546493,800
6.337122526114799,0.0006953445252631435,800
6.348007060053643,0.0006878429594097103,800
6.358891593992489,0.000680372596555257,800
6.369776127931335,0.0006729344866604516,800
6.380660661870179,0.000665529651555044,800
6.391545195809025,0.0006581590848318147,800
6.402429729747871,0.000650823751764928,800
6.413314263686715,0.0006435245892523761,800
6.424198797625561,0.0006362625057822363,800
6.435083331564407,0.0006290383814224077,800
6.445967865503251,0.0006218530678334515,800
6.456852399442097,0.0006147073883041561,800
6.467736933380943,0.0006076021378094317,800
6.478621467319787,0.000600538083090066,800
6.489506001258633,0.0005935159627539081,800
6.500390535197477,0.000586536487397991,800
6.511275069136323,0.0005796003397510815,800
6.522159603075169,0.0005727081748361588,800
6.533044137014013,0.0005658606201522519,800
6.543928670952859,0.0005590582758751031,800
6.554813204891705,0.0005523017150760633,800
6.565697738830549,0.0005455914839586549,800
6.576582272769395,0.0005389281021121667,800
6.587466806708241,0.0005323120627817023,800
6.598351340647085,0.0005257438331540298,800
6.609235874585931,0.0005192238546586041,800
6.620120408524777,0.0005127525432831255,800
6.631004942463621,0.000506330289902975,800
6.641889476402467,0.0004999574606238665,800
6.652774010341313,0.0004936343971370677,800
6.663658544280157,0.00048736141708650575,800
6.674543078219003,0.000481138814447097,800
6.685427612157849,0.0004749668599136449,800
6.696312146096693,0.0004688458012996106,800
6.707196680035539,0.0004627758639451036,800
6.718081213974385,0.0004567572511334375,800
6.728965747913229,0.00045079014451556164,800
6.739850281852075,0.0004448747045417246,800
6.750734815790921,0.0004390110708997335,800
6.761619349729765,0.00043319936295912814,800
6.772503883668611,0.0004274396802206591,800
6.783388417607457,0.0004217321027704345,800
6.794272951546301,0.0004160766917381002,800
6.805157485485147,0.00041047348975846193,800
6.816042019423991,0.0004049225214359403,800
6.826926553362837,0.00039942379381126654,800
6.837811087301683,0.00039397729682985263,800
6.848695621240527,0.0003885830038112669,800
6.859580155179373,0.0003832408719192625,800
6.870464689118219,0.0003779508426318417,800
6.881349223057063,0.00037271284221081073,800
6.892233756995909,0.00036752678217033525,800
6.903118290934755,0.00036239255974401677,800
6.914002824873599,0.0003573100583499914,800
6.924887358812445,0.000352279148053616,800
6.935771892751291,0.00034729968602730015,800
6.946656426690135,0.00034237151700704645,800
6.957540960628981,0.0003374944737453117,800
6.968425494567827,0.0003326683774597933,800
6.979310028506671,0.00032789303827776843,800
6.990194562445517,0.00032316825567563635,800
7.0010790963843625,0.0003184938189133302,800
7.011963630323207,0.0003138695074632796,800
7.022848164262053,0.0003092950914336179,800
7.0337326982008985,0.000304770331985369,800
7.044617232139743,0.00030029498174332937,800
7.055501766078589,0.0002958687852004077,800
7.0663863000174345,0.0002914914791151941,800
7.077270833956279,0.0002871627929025441,800
7.088155367895125,0.0002828824490169672,800
7.0990399018339705,0.0002786501633286708,800
7.109924435772815,0.00027446564549205883,800
7.1208089697116606,0.0002703285993065603,800
7.131693503650505,0.000266238723069654,800
7.142578037589351,0.0002621957099219567,800
7.1534625715281965,0.00025819924818429194,800
7.164347105467041,0.0002542490216866291,800
7.175231639405887,0.0002503447100888354,800
7.1861161733447325,0.0002464859891931763,800
7.197000707283577,0.000242672531248505,800
7.207885241222423,0.0002389040052461182,800
7.2187697751612685,0.0002351800772072499,800
7.229654309100113,0.00023150041046218856,800
7.240538843038959,0.00022786466592102022,800
7.2514233769778045,0.00022427250233601065,800
7.262307910916649,0.00022072357655563975,800
7.2731924448554945,0.00021721754377032092,800
7.2840769787943405,0.00021375405774985137,800
7.294961512733185,0.00021033277107263302,800
7.3058460466720305,0.0002069533353467219,800
7.3167305806108764,0.00020361540142277944,800
7.327615114549721,0.00020031861959898895,800
7.3384996484885665,0.00019706263981801502,800
7.349384182427412,0.00019384711185610408,800
7.360268716366257,0.00019067168550440493,800
7.3711532503051025,0.00018753601074261307,800
7.382037784243948,0.0001844397379050436,800
7.3929223181827926,0.00018138251783923772,800
7.4038068521216385,0.00017836400205721448,800
7.414691386060484,0.00017538384287949294,800
7.4255759199993285,0.00017244169357199385,800
7.4364604539381745,0.00016953720847595383,800
7.447344987877019,0.00016667004313097904,800
7.4582295218158645,0.00016383985439136255,800
7.46911405575471,0.00016104630053580921,800
7.479998589693555,0.00015828904137069177,800
7.4908831236324005,0.0001555677383269843,800
7.501767657571246,0.00015288205455100989,800
7.512652191510091,0.0001502316549891411,800
7.5235367254489365,0.00014761620646659747,800
7.534421259387782,0.00014503537776048637,800
7.5453057933266265,0.00014248883966722428,800
7.5561903272654725,0.0001399762650644882,800
7.567074861204318,0.00013749732896784506,800
7.5779593951431625,0.0001350517085821987,800
7.588843929082008,0.0001326390833482039,800
7.599728463020854,0.00013025913498379657,800
7.6106129969596985,0.00012791154752098217,800
7.621497530898544,0.00012559600733802638,800
7.63238206483739,0.00012331220318720435,800
